x y z m s
-0.01 0.04 3.97 19 20
-0.01 0.04 3.97 19 20
-0.01 0.04 3.97 19 20
-0.01 0.04 3.97 19 20
-0.01 0.04 3.97 19 20
-0.01 0.04 3.97 19 20
-0.01 0.04 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0.01 0.03 3.97 19 21
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
-0 0.03 3.98 19 22
0 0.03 3.98 19 23
0 0.03 3.98 19 23
0 0.03 3.98 19 23
0 0.03 3.98 19 23
0 0.03 3.98 19 23
0 0.03 3.98 19 23
0.01 0.03 3.98 19 23
0.01 0.03 3.98 19 23
0.01 0.03 3.98 19 23
0.01 0.03 3.98 19 23
0.01 0.03 3.98 19 24
0.01 0.03 3.98 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 24
0.01 0.03 3.99 19 25
0.01 0.03 3.99 19 25
0.01 0.03 3.99 19 25
0.01 0.03 3.99 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 25
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4 19 26
0.01 0.03 4.01 19 26
0.01 0.03 4.01 19 26
0.01 0.03 4.01 19 26
0.01 0.03 4.01 19 26
0.01 0.03 4.01 19 27
0.02 0.03 4.01 19 27
0.02 0.03 4.01 19 27
0.02 0.04 4.01 19 27
0.02 0.04 4.01 19 27
0.02 0.04 4.01 19 27
0.02 0.04 4.01 19 27
0.02 0.04 4.01 19 27
0.02 0.04 4.02 19 27
0.02 0.04 4.02 19 27
0.02 0.04 4.02 19 27
0.02 0.04 4.02 19 27
0.02 0.04 4.02 19 28
0.02 0.04 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.01 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 28
0.01 0.05 4.02 19 29
0.01 0.05 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 29
0.01 0.06 4.02 19 30
0.01 0.06 4.02 19 30
0 0.06 4.02 19 30
0 0.06 4.02 19 30
0 0.06 4.02 19 30
0 0.06 4.02 19 30
0 0.06 4.02 19 30
0 0.06 4.02 19 30
0 0.06 4.02 19 30
-0 0.07 4.02 19 30
-0 0.07 4.02 19 30
-0 0.07 4.02 19 31
-0 0.07 4.02 19 31
-0 0.07 4.02 19 31
-0 0.07 4.02 19 31
-0 0.07 4.02 19 31
-0 0.07 4.02 19 31
-0.01 0.07 4.02 19 31
-0.01 0.07 4.02 19 31
-0.01 0.06 4.02 19 31
-0.01 0.06 4.02 19 31
-0.01 0.06 4.02 19 31
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.06 4.02 19 32
-0.01 0.05 4.02 19 32
-0.01 0.05 4.02 19 32
-0.01 0.05 4.02 19 32
-0.01 0.05 4.02 19 32
-0.01 0.05 4.02 19 33
-0.02 0.05 4.02 19 33
-0.02 0.05 4.02 19 33
-0.02 0.05 4.02 19 33
-0.02 0.05 4.02 19 33
-0.02 0.05 4.02 19 33
-0.02 0.05 4.01 19 33
-0.02 0.05 4.01 19 33
-0.02 0.05 4.01 19 33
-0.02 0.04 4.01 19 33
-0.02 0.04 4.01 19 33
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.04 4.01 19 34
-0.02 0.03 4.01 19 34
-0.02 0.03 4.01 19 34
-0.02 0.03 4.01 19 34
-0.02 0.03 4.01 19 34
-0.02 0.03 4.01 19 34
-0.02 0.03 4.02 19 35
-0.02 0.03 4.02 19 35
-0.02 0.03 4.02 19 35
-0.02 0.03 4.02 19 35
-0.02 0.03 4.02 19 35
-0.03 0.03 4.02 19 35
-0.03 0.03 4.02 19 35
-0.03 0.03 4.02 19 35
-0.03 0.03 4.02 19 35
-0.03 0.03 4.02 19 35
-0.03 0.03 4.02 19 35
-0.03 0.02 4.02 19 35
-0.03 0.02 4.02 19 36
-0.03 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 36
-0.04 0.02 4.02 19 37
-0.04 0.02 4.02 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 37
-0.04 0.02 4.03 19 38
-0.04 0.02 4.03 19 38
-0.04 0.02 4.02 19 38
-0.04 0.02 4.02 19 38
-0.04 0.02 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 38
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 39
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 40
-0.04 0.01 4.02 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 0 4.03 19 41
-0.04 -0 4.03 19 41
-0.04 -0 4.03 19 41
-0.04 -0 4.03 19 41
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 42
-0.04 -0 4.03 19 43
-0.04 -0 4.03 19 43
-0.04 -0 4.03 19 43
-0.04 -0 4.03 19 43
-0.04 -0 4.03 19 43
-0.04 -0 4.03 19 43
-0.04 -0 4.03 19 43
-0.04 -0.01 4.03 19 43
-0.03 -0.01 4.03 19 43
-0.03 -0.01 4.03 19 43
-0.03 -0.01 4.03 19 43
-0.03 -0.01 4.03 19 43
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.03 -0.01 4.03 19 44
-0.02 -0.01 4.03 19 44
-0.02 -0.01 4.03 19 44
-0.02 -0.01 4.03 19 44
-0.02 -0.01 4.03 19 44
-0.02 -0.01 4.03 19 44
-0.02 -0.01 4.03 19 45
-0.02 -0.01 4.03 19 45
-0.02 -0.01 4.03 19 45
-0.02 -0.01 4.03 19 45
-0.02 -0.01 4.03 19 45
-0.02 -0.02 4.03 19 45
-0.02 -0.02 4.03 19 45
-0.02 -0.02 4.03 19 45
-0.02 -0.02 4.03 19 45
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 46
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.02 19 47
-0.02 -0.02 4.03 19 47
-0.02 -0.02 4.03 19 48
-0.02 -0.02 4.03 19 48
-0.02 -0.02 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 48
-0.02 -0.03 4.03 19 49
-0.02 -0.03 4.03 19 49
-0.02 -0.03 4.03 19 49
-0.02 -0.03 4.03 19 49
-0.02 -0.03 4.03 19 49
-0.02 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 49
-0.01 -0.04 4.03 19 50
-0.01 -0.04 4.03 19 50
-0.01 -0.04 4.03 19 50
-0.01 -0.04 4.03 19 50
-0.01 -0.05 4.02 19 50
-0.02 -0.05 4.02 19 50
-0.02 -0.05 4.02 19 50
-0.02 -0.05 4.02 19 50
-0.02 -0.05 4.02 19 50
-0.02 -0.05 4.02 19 50
-0.02 -0.05 4.01 19 51
-0.02 -0.05 4.01 19 51
-0.02 -0.05 4.01 19 51
-0.02 -0.05 4.01 19 51
-0.02 -0.05 4.01 19 51
-0.02 -0.05 4.01 19 51
-0.02 -0.05 4 19 51
-0.02 -0.06 4 19 51
-0.02 -0.06 4 19 51
-0.02 -0.06 4 19 51
-0.02 -0.06 4 19 51
-0.02 -0.06 4 19 51
-0.02 -0.06 4 19 51
-0.02 -0.06 4 19 52
-0.02 -0.06 4 19 52
-0.02 -0.06 4 19 52
-0.02 -0.06 4 19 52
-0.02 -0.06 4 19 52
-0.02 -0.06 4 19 52
-0.02 -0.06 4 19 52
-0.02 -0.06 3.99 19 52
-0.02 -0.06 3.99 19 52
-0.02 -0.06 3.99 19 52
-0.02 -0.06 3.99 19 52
-0.02 -0.06 3.99 19 52
-0.02 -0.07 3.99 19 52
-0.02 -0.07 3.99 19 53
-0.01 -0.07 3.99 19 53
-0.02 -0.07 3.99 19 53
-0.02 -0.07 3.99 19 53
-0.02 -0.07 3.99 19 53
-0.02 -0.07 3.98 19 53
-0.02 -0.08 3.98 19 53
-0.02 -0.08 3.98 19 53
-0.02 -0.08 3.98 19 53
-0.02 -0.08 3.98 19 53
-0.02 -0.08 3.98 19 54
-0.02 -0.08 3.98 19 54
-0.01 -0.08 3.98 19 54
-0.01 -0.08 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 54
-0.02 -0.09 3.98 19 55
-0.02 -0.09 3.98 19 55
-0.02 -0.09 3.98 19 55
-0.02 -0.09 3.98 19 55
-0.02 -0.09 3.98 19 55
-0.02 -0.09 3.98 19 55
-0.02 -0.09 3.98 19 55
-0.02 -0.1 3.98 19 55
-0.02 -0.1 3.98 19 55
-0.02 -0.1 3.98 19 55
-0.02 -0.1 3.98 19 55
-0.02 -0.1 3.98 19 56
-0.02 -0.1 3.98 19 56
-0.02 -0.1 3.98 19 56
-0.02 -0.1 3.98 19 56
-0.02 -0.1 3.98 19 56
-0.02 -0.1 3.98 19 56
-0.02 -0.1 3.98 19 56
-0.01 -0.1 3.98 19 56
-0.01 -0.1 3.98 19 56
-0.01 -0.1 3.98 19 56
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 57
-0.01 -0.1 3.98 19 58
-0.01 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 58
-0 -0.1 3.98 19 59
-0 -0.1 3.98 19 59
-0 -0.1 3.98 19 59
0 -0.1 3.98 19 59
0 -0.1 3.97 19 59
0 -0.1 3.97 19 59
0 -0.1 3.97 19 59
0 -0.09 3.97 19 59
0 -0.09 3.97 19 59
0 -0.09 3.97 19 59
0 -0.09 3.97 20 0
0 -0.09 3.97 20 0
0 -0.09 3.98 20 0
0 -0.09 3.98 20 0
0 -0.09 3.98 20 0
0 -0.08 3.98 20 0
0 -0.08 3.98 20 0
0 -0.08 3.98 20 0
0 -0.08 3.98 20 0
0 -0.08 3.98 20 1
